"date","id","pm1","temp","hum","press","co","co2","pm2.5","pm10","label"
"2019-11-30 09:57:33 UTC","34458","9","20.6","51.4","1021.1309","4.69186","408.45609","13","15.6","0"
"2019-11-30 09:57:49 UTC","34459","8","20.7","51.3","1021.1309","4.75772","317.88107","12","15.5","0"
"2019-11-30 09:58:05 UTC","34460","11","20.6","51.3","1021.1127","4.65884","361.3212","12","14.6","0"
"2019-11-30 09:58:20 UTC","34461","8","20.6","51.3","1021.0551","4.45943","433.45386","11","14.6","0"
"2019-11-30 09:58:36 UTC","34462","9","20.6","51.3","1021.0373","4.69186","408.45609","13","14.6","0"
"2019-11-30 09:58:52 UTC","34463","10","20.6","51.3","1021.0622","4.59263","328.40256","13","13.6","0"
"2019-11-30 09:59:08 UTC","34464","10","20.6","51.4","1021.0877","4.75772","420.83377","13","16.7","0"
"2019-11-30 09:59:24 UTC","34465","9","20.6","51.4","1021.0768","4.79056","372.75293","13","17.7","0"
"2019-11-30 09:59:40 UTC","34466","9","20.6","51.4","1021.0875","4.79056","396.31818","12","17.6","0"
"2019-11-30 09:59:55 UTC","34467","9","20.7","51.4","1021.0983","4.72482","361.3212","14","15.6","0"
"2019-11-30 10:00:11 UTC","34468","9","20.7","51.3","1021.0588","4.55943","317.88107","12","15.6","0"
"2019-11-30 10:00:27 UTC","34469","9","20.6","51.4","1021.1021","4.75772","420.83377","15","15.7","0"
"2019-11-30 10:00:43 UTC","34470","9","20.6","51.3","1021.0046","4.65884","396.31818","15","15.7","0"
"2019-11-30 10:00:59 UTC","34471","7","20.6","51.3","1021.066","4.52616","317.88107","11","13.6","0"
"2019-11-30 10:01:15 UTC","34472","8","20.6","51.3","1021.0768","4.49283","307.58145","10","11.6","0"
"2019-11-30 10:01:30 UTC","34473","9","20.6","51.3","1021.0659","4.42596","317.88107","14","15.6","0"
"2019-11-30 10:01:46 UTC","34474","10","20.6","51.4","1021.0297","4.45943","307.58145","11","11.7","0"
"2019-11-30 10:02:02 UTC","34475","9","20.6","51.5","1021.0369","4.69186","420.83377","12","14.6","0"
"2019-12-02 11:00:54 UTC","45609","3","21.2","55.7","1020.6577","5.05144","604.59503","3","6.3","7"
"2019-12-02 11:01:10 UTC","45610","6","21.2","55.7","1020.6323","5.30937","604.59503","7","7.4","7"
"2019-12-02 11:01:25 UTC","45611","6","21.2","55.8","1020.6036","5.24513","573.46326","7","8.4","7"
"2019-12-02 11:01:41 UTC","45612","7","21.1","55.8","1020.5682","5.30937","636.81207","9","10.4","7"
"2019-12-02 11:01:57 UTC","45613","7","21.2","55.8","1020.5538","5.34143","653.33313","9","9.4","7"
"2019-12-02 11:02:13 UTC","45614","6","21.1","55.8","1020.5978","5.34143","653.33313","6","7.4","7"
"2019-12-02 11:02:29 UTC","45615","6","21.1","55.8","1020.5872","5.21296","543.39868","8","10.4","7"
"2019-12-02 11:02:45 UTC","45616","5","21.1","55.8","1020.5624","5.21296","653.33313","5","10.4","7"
"2019-12-02 11:03:00 UTC","45617","5","21.2","55.9","1020.5551","5.30937","653.33313","7","8.3","7"
"2019-12-02 11:03:16 UTC","45618","5","21.2","55.9","1020.5981","5.34143","636.81207","6","7.4","7"
"2019-12-02 11:03:32 UTC","45619","5","21.2","55.9","1020.5696","5.14848","604.59503","6","7.3","7"
"2019-12-02 11:03:48 UTC","45620","5","21.2","56","1020.585","5.11617","636.81207","6","6.3","7"
"2019-12-02 11:04:04 UTC","45621","5","21.2","56","1020.5233","5.30937","514.38348","7","9.3","7"
"2019-12-02 11:04:20 UTC","45622","5","21.2","56","1020.5922","5.18074","588.89459","6","7.3","7"
"2019-12-02 11:04:36 UTC","45623","4","21.2","56.1","1020.4971","5.14848","573.46326","6","6.4","7"
"2019-12-02 11:04:51 UTC","45624","4","21.2","56.1","1020.5474","5.30937","653.33313","5","6.3","7"
"2019-12-02 11:05:07 UTC","45625","5","21.2","56.2","1020.5787","5.37345","670.13232","6","6.3","7"
"2019-12-02 11:05:23 UTC","45626","5","21.3","56.2","1020.5211","5.14848","588.89459","6","9.4","7"
"2019-12-02 11:05:39 UTC","45627","6","21.3","56.2","1020.5351","5.27727","636.81207","8","8.4","7"
"2019-12-02 11:05:55 UTC","45628","6","21.2","56.2","1020.5819","5.27727","543.39868","7","8.4","7"
"2019-12-02 11:06:11 UTC","45629","5","21.2","56.1","1020.4821","5.11617","636.81207","8","8.4","7"
"2019-12-02 11:06:26 UTC","45630","5","21.2","56","1020.4932","5.21296","653.33313","7","7.3","7"
"2019-12-02 11:06:42 UTC","45631","6","21.3","56","1020.5083","5.019","500.26379","8","9.4","7"
"2019-12-02 11:06:58 UTC","45632","4","21.2","56","1020.5591","5.019","604.59503","6","6.4","7"
"2019-12-02 11:07:14 UTC","45633","7","21.2","56","1020.5446","5.08383","604.59503","8","8.5","7"
"2019-12-02 11:07:30 UTC","45634","6","21.2","56","1020.5374","5.08383","573.46326","8","10.4","7"
"2019-12-02 11:07:46 UTC","45635","5","21.2","56","1020.541","5.24513","543.39868","6","8.4","7"
"2019-12-02 11:08:01 UTC","45636","4","21.2","56.1","1020.4722","5.019","653.33313","7","7.4","7"
"2019-12-02 11:08:17 UTC","45637","4","21.2","56.1","1020.5375","4.98652","604.59503","4","6.3","7"
"2019-12-02 11:08:33 UTC","45638","4","21.2","56.2","1020.4396","5.11617","653.33313","5","8.4","7"
"2019-12-02 11:08:49 UTC","45639","4","21.2","56.2","1020.4645","5.37345","543.39868","5","7.4","7"
"2019-12-02 11:09:05 UTC","45640","5","21.2","56.2","1020.5083","5.14848","620.56677","6","6.4","7"
"2019-12-02 11:09:21 UTC","45641","5","21.2","56.2","1020.5261","5.34143","514.38348","7","7.4","7"
"2019-12-02 11:09:36 UTC","45642","6","21.3","56.2","1020.4566","5.05144","604.59503","8","8.4","7"
"2019-12-02 11:09:52 UTC","45643","5","21.3","56.2","1020.5071","5.34143","636.81207","6","9.4","7"
"2019-12-02 11:10:08 UTC","45644","6","21.3","56.1","1020.4935","5.37345","620.56677","7","8.4","7"
"2019-12-02 11:10:24 UTC","45645","6","21.3","56.1","1020.5474","5.37345","514.38348","7","7.4","7"
"2019-12-02 11:10:40 UTC","45646","5","21.2","56.1","1020.5107","5.30937","604.59503","6","8.4","7"
"2019-12-02 11:10:56 UTC","45647","5","21.2","56.2","1020.5106","5.37345","588.89459","6","6.4","7"
"2019-12-02 11:11:12 UTC","45648","5","21.3","56.2","1020.4954","5.21296","653.33313","6","8.4","7"
"2019-12-02 11:11:27 UTC","45649","6","21.3","56.2","1020.4667","5.27727","558.29858","8","9.4","7"
"2019-12-02 11:11:43 UTC","45650","6","21.2","56.2","1020.5275","5.18074","620.56677","8","8.4","7"
"2019-12-02 11:11:59 UTC","45651","5","21.2","56.2","1020.5532","5.08383","588.89459","8","10.4","7"
"2019-12-02 11:12:15 UTC","45652","5","21.2","56.2","1020.4921","5.27727","620.56677","9","10.4","7"
"2019-12-02 11:12:31 UTC","45653","5","21.3","56.3","1020.4413","5.18074","620.56677","6","10.3","7"
"2019-12-02 11:12:46 UTC","45654","5","21.2","56.4","1020.5167","5.24513","500.26379","6","9.4","7"
"2019-12-02 11:13:02 UTC","45655","6","21.3","56.8","1020.5665","5.18074","670.13232","7","7.4","7"
"2019-12-02 11:13:18 UTC","45656","77","21.2","56.8","1020.5161","5.14848","604.59503","28","5","7"
"2019-12-02 11:13:34 UTC","45657","22","21.2","56.7","1020.5233","5.34143","636.81207","10","4","7"
"2019-12-02 11:13:50 UTC","45658","5","21.2","56.5","1020.5046","5.21296","670.13232","7","7.4","7"
"2019-12-02 11:14:06 UTC","45659","5","21.3","56.3","1020.5085","5.37345","653.33313","7","7.4","7"
"2019-12-02 11:14:21 UTC","45660","8","21.3","56.3","1020.5156","5.30937","543.39868","8","6","7"
"2019-12-02 11:14:37 UTC","45661","7","21.2","56.2","1020.5348","5.11617","588.89459","10","6","7"
"2019-12-02 11:14:53 UTC","45662","6","21.3","56.3","1020.5591","5.34143","653.33313","8.4","8.1","7"
"2019-12-02 11:15:09 UTC","45663","4","21.3","56.2","1020.5549","5.14848","670.13232","6","6.3","7"
"2019-12-02 11:15:25 UTC","45664","5","21.3","56.3","1020.5147","5.37345","514.38348","7","7.3","7"
"2019-12-02 11:15:41 UTC","45665","5","21.4","56.2","1020.4882","5.11617","670.13232","6","6.4","7"
"2019-12-02 11:15:56 UTC","45666","5","21.4","56.2","1020.5394","5.24513","620.56677","6","6.3","7"
"2019-12-02 11:16:12 UTC","45667","5","21.4","56.2","1020.5459","5.40544","620.56677","6","10.3","7"
"2019-12-02 11:16:28 UTC","45668","6","21.4","56.1","1020.5278","5.08383","670.13232","7","8.4","7"
"2019-12-02 11:16:44 UTC","45669","6","21.5","56.1","1020.4882","5.34143","670.13232","8","8.4","7"
"2019-12-02 11:17:00 UTC","45670","5","21.4","56.1","1020.5322","5.14848","558.29858","8","8.4","7"
"2019-12-02 11:17:16 UTC","45671","5","21.4","56","1020.5798","5.43739","514.38348","8","9.4","7"
"2019-12-02 11:17:31 UTC","45672","4","21.4","56","1020.5682","5.27727","558.29858","5","5.4","7"
"2019-12-02 11:17:47 UTC","45673","6","21.4","56","1020.538","5.37345","687.21173","7","7.4","7"
"2019-12-02 11:18:03 UTC","45674","6","21.4","56.1","1020.5488","5.18074","687.21173","7","9.4","7"
"2019-12-02 11:18:19 UTC","45675","6","21.4","56.1","1020.6091","5.24513","604.59503","7","9.4","7"
"2019-12-02 11:18:35 UTC","45676","6","21.4","56.1","1020.5145","5.37345","558.29858","8","10.4","7"
"2019-12-02 11:18:51 UTC","45677","5","21.5","56.2","1020.5594","5.11617","653.33313","7","8.3","7"
"2019-12-02 11:19:06 UTC","45678","5","21.4","56.2","1020.6102","5.30937","528.76123","7","10.4","7"
"2019-12-02 11:19:22 UTC","45679","5","21.4","56.2","1020.5385","5.30937","636.81207","6","8.4","7"
"2019-12-02 11:19:38 UTC","45680","6","21.4","56.1","1020.5831","5.30937","636.81207","7","8.4","7"
"2019-12-02 11:19:54 UTC","45681","5","21.4","56.1","1020.5782","5.30937","558.29858","6","6.3","7"
"2019-12-02 11:20:10 UTC","45682","6","21.4","56.2","1020.4761","5.27727","573.46326","9","10.4","7"
"2019-12-02 11:20:26 UTC","45683","5","21.4","56.1","1020.5158","5.43739","687.21173","8","11.4","7"
"2019-12-02 11:20:41 UTC","45684","6","21.4","56.1","1020.5015","5.27727","653.33313","8","8.4","7"
"2019-12-02 11:20:57 UTC","45685","5","21.4","56.1","1020.551","5.43739","543.39868","7","7.4","7"
"2019-12-02 11:21:13 UTC","45686","5","21.4","56.1","1020.6055","5.11617","588.89459","7","7.3","7"
"2019-12-02 11:21:29 UTC","45687","5","21.5","56.1","1020.5543","5.21296","558.29858","8","8.4","7"
"2019-12-02 11:21:45 UTC","45688","6","21.4","56.1","1020.5692","5.43739","670.13232","8","9.5","7"
"2019-12-02 11:22:01 UTC","45689","4","21.5","56.1","1020.5716","5.40544","604.59503","6","9.4","7"
"2019-12-02 11:22:16 UTC","45690","5","21.5","56.1","1020.561","5.37345","704.57367","6","6.3","7"
"2019-12-02 11:22:32 UTC","45691","3","21.5","56.1","1020.6315","5.21296","573.46326","4","6.3","7"
"2019-12-02 11:22:48 UTC","45692","5","21.5","56.1","1020.4897","5.43739","588.89459","7","7.4","7"
"2019-12-02 11:23:04 UTC","45693","5","21.5","56.1","1020.5076","5.46931","543.39868","7","7.4","7"
"2019-12-02 11:23:20 UTC","45694","7","21.5","56.1","1020.576","5.30937","636.81207","8","8.5","7"
"2019-12-02 11:23:35 UTC","45695","6","21.6","56.2","1020.5325","5.34143","604.59503","8","11.4","7"
"2019-12-02 11:23:51 UTC","45696","5","21.6","56.2","1020.5539","5.27727","636.81207","7","7.3","7"
"2019-12-02 11:24:07 UTC","45697","6","21.6","56.1","1020.5645","5.21296","670.13232","7","7.4","7"
"2019-12-02 11:24:23 UTC","45698","5","21.6","56.1","1020.531","5.46931","687.21173","7","8.4","7"
"2019-12-02 11:24:39 UTC","45699","5","21.6","56.2","1020.5385","5.27727","636.81207","7","8.3","7"
"2019-12-02 11:24:55 UTC","45700","5","21.6","56.2","1020.5458","5.30937","653.33313","6","8.3","7"
"2019-12-02 11:25:11 UTC","45701","5","21.6","56.1","1020.5518","5.37345","687.21173","7","8.4","7"
"2019-12-02 11:25:27 UTC","45702","4","21.6","56.1","1020.522","5.43739","670.13232","6","6.3","7"
"2019-12-02 11:25:42 UTC","45703","6","21.6","56.1","1020.5003","5.46931","604.59503","7","7.4","7"
"2019-12-02 11:25:58 UTC","45704","5","21.6","56.1","1020.5653","5.34143","670.13232","7","7.4","7"
"2019-12-02 11:26:14 UTC","45705","4","21.6","56","1020.5695","5.34143","704.57367","6","6.4","7"
"2019-12-02 11:26:30 UTC","45706","5","21.7","56","1020.5551","5.5012","704.57367","6","6.3","7"
"2019-12-02 11:26:46 UTC","45707","5","21.6","56.1","1020.5038","5.37345","687.21173","6","8.4","7"
"2019-12-02 11:27:02 UTC","45708","5","21.7","56.1","1020.4785","5.34143","604.59503","8","9.4","7"
"2019-12-02 11:27:17 UTC","45709","5","21.7","56.1","1020.5826","5.5012","687.21173","6","6.3","7"
"2019-12-02 11:27:33 UTC","45710","6","21.7","56.1","1020.4554","5.30937","558.29858","8","8.4","7"
"2019-12-02 11:27:49 UTC","45711","6","21.7","56.2","1020.5455","5.5012","543.39868","8","8.3","7"
"2019-12-02 11:28:05 UTC","45712","4","21.7","56.1","1020.498","5.34143","620.56677","7","8.3","7"
"2019-12-02 11:28:21 UTC","45713","5","21.7","56.1","1020.4755","5.34143","687.21173","9","10.4","7"
"2019-12-02 11:28:36 UTC","45714","5","21.7","56.1","1020.5068","5.21296","604.59503","8","10.4","7"
"2019-12-02 11:28:52 UTC","45715","5","21.7","56.1","1020.5249","5.14848","653.33313","7","7.4","7"
"2019-12-02 11:29:08 UTC","45716","5","21.7","56.1","1020.5858","5.43739","636.81207","7","8.4","7"
"2019-12-02 11:29:24 UTC","45717","4","21.7","56","1020.5319","5.34143","722.22064","6","6.3","7"
"2019-12-02 11:29:40 UTC","45718","3","21.7","56","1020.5321","5.43739","670.13232","4","8.3","7"
"2019-12-02 11:29:56 UTC","45719","4","21.7","56","1020.4672","5.43739","604.59503","4","6.4","7"
"2019-12-02 11:30:11 UTC","45720","4","21.7","56","1020.4957","5.53305","687.21173","5","5.3","7"
"2019-12-02 11:30:27 UTC","45721","5","21.7","56.1","1020.4739","5.53305","620.56677","7","7.4","7"
"2019-12-02 11:30:43 UTC","45722","5","21.7","56.1","1020.5103","5.27727","722.22064","6","6.3","7"
"2019-12-02 11:30:59 UTC","45723","5","21.7","56.1","1020.4207","5.53305","543.39868","7","8.4","7"
"2019-12-02 11:31:15 UTC","45724","5","21.7","56.1","1020.5114","5.53305","740.15442","6","7.3","7"
"2019-12-02 11:31:31 UTC","45725","4","21.7","56.1","1020.5266","5.30937","604.59503","6","9.4","7"
"2019-12-02 11:31:46 UTC","45726","3","21.7","56","1020.5589","5.30937","687.21173","6","6.3","7"
"2019-12-02 11:32:02 UTC","45727","5","21.7","56","1020.5465","5.34143","558.29858","6","6.4","7"
"2019-12-02 11:32:18 UTC","45728","6","21.7","56","1020.4661","5.53305","636.81207","7","8.4","7"
"2019-12-02 11:32:34 UTC","45729","6","21.8","56","1020.526","5.43739","722.22064","7","7.4","7"
"2019-12-02 11:32:50 UTC","45730","5","21.7","56.1","1020.4606","5.27727","722.22064","7","7.4","7"
"2019-12-02 11:33:06 UTC","45731","4","21.7","56.1","1020.4383","5.43739","653.33313","5","7.3","7"
"2019-12-02 11:33:21 UTC","45732","4","21.7","56.2","1020.4988","5.30937","722.22064","5","6.3","7"
"2019-12-02 11:33:37 UTC","45733","6","21.8","56.1","1020.4815","5.53305","620.56677","7","9.4","7"
"2019-12-02 11:33:53 UTC","45734","4","21.8","56.1","1020.4655","5.56487","740.15442","7","8.3","7"
"2019-12-02 11:34:09 UTC","45735","5","21.7","56.2","1020.513","5.46931","588.89459","7","7.3","7"
"2019-12-02 11:34:25 UTC","45736","4","21.7","56.1","1020.4814","5.40544","740.15442","6","6.3","7"
"2019-12-02 11:34:42 UTC","45737","5","21.7","56.1","1020.4554","5.34143","588.89459","6","7.3","7"
"2019-12-02 11:34:57 UTC","45738","4","21.6","56.1","1020.4334","5.53305","740.15442","5","5.3","7"
"2019-12-02 11:35:13 UTC","45739","5","21.6","56","1020.4232","5.27727","704.57367","6","6.3","7"
"2019-12-02 11:35:29 UTC","45740","4","21.6","56","1020.4809","5.53305","740.15442","5","6.3","7"
"2019-12-02 11:35:45 UTC","45741","5","21.7","56.1","1020.4809","5.53305","758.37787","6","8.3","7"
"2019-12-02 11:36:01 UTC","45742","5","21.7","56.1","1020.4052","5.34143","573.46326","8","8.3","7"
"2019-12-02 11:36:18 UTC","45743","5","21.7","56.2","1020.4921","5.40544","687.21173","8","8.4","7"
"2019-12-02 11:36:33 UTC","45744","5","21.7","56.3","1020.5072","5.5012","704.57367","6","6.3","7"
"2019-12-02 11:36:49 UTC","45745","6","21.7","56.4","1020.4507","5.40544","573.46326","7","7.4","7"
"2019-12-02 11:37:05 UTC","45746","4","21.6","56.4","1020.4576","5.40544","558.29858","6","6.4","7"
"2019-12-02 11:37:21 UTC","45747","5","21.7","56.5","1020.4896","5.27727","687.21173","7","7.4","7"
"2019-12-02 11:37:37 UTC","45748","5","21.6","56.5","1020.4927","5.27727","704.57367","7","8.4","7"
"2019-12-02 11:37:53 UTC","45749","5","21.7","56.5","1020.4639","5.27727","670.13232","7","8.4","7"
"2019-12-02 11:38:09 UTC","45750","6","21.7","56.5","1020.4929","5.30937","758.37787","9","9.4","7"
"2019-12-02 11:38:24 UTC","45751","4","21.6","56.4","1020.4896","5.46931","740.15442","6","7.3","7"
"2019-12-02 11:38:40 UTC","45752","4","21.6","56.4","1020.4134","5.5012","687.21173","5","7.3","7"
"2019-12-02 11:38:56 UTC","45753","5","21.6","56.4","1020.3959","5.53305","653.33313","6","6.3","7"
"2019-12-02 11:39:12 UTC","45754","5","21.7","56.4","1020.431","5.46931","636.81207","5","5.3","7"
"2019-12-02 11:39:28 UTC","45755","4","21.7","56.4","1020.4739","5.21296","588.89459","6","7.3","7"
"2019-12-02 11:39:44 UTC","45756","6","21.7","56.4","1020.4047","5.40544","687.21173","8","9.4","7"
"2019-12-02 11:39:59 UTC","45757","5","21.7","56.4","1020.3856","5.30937","740.15442","8","8.4","7"
"2019-12-02 11:40:15 UTC","45758","3","21.7","56.4","1020.4443","5.37345","573.46326","5","8.3","7"
"2019-12-02 11:40:31 UTC","45759","4","21.7","56.4","1020.4152","5.43739","776.89282","7","9.3","7"
"2019-12-02 11:40:47 UTC","45760","6","21.7","56.3","1020.3977","5.46931","722.22064","7","8.4","7"
"2019-12-02 11:41:03 UTC","45761","5","21.7","56.3","1020.3408","5.27727","722.22064","6","7.4","7"
"2019-12-02 11:41:19 UTC","45762","151","21.7","56.3","1020.3953","5.5012","687.21173","6.3","73.7","7"
"2019-12-02 11:41:34 UTC","45763","4","21.7","56.2","1020.3585","5.53305","722.22064","6","6.3","7"
"2019-12-02 11:41:50 UTC","45764","5","21.7","56.2","1020.4152","5.24513","670.13232","7","7.4","7"
"2019-12-02 11:42:06 UTC","45765","6","21.7","56.2","1020.3831","5.40544","758.37787","10","10.4","7"
"2019-12-02 11:42:22 UTC","45766","4","21.7","56.2","1020.3644","5.46931","758.37787","8","8.4","7"
"2019-12-02 11:42:38 UTC","45767","5","21.7","56.1","1020.365","5.46931","687.21173","6","6.3","7"
"2019-12-02 11:42:54 UTC","45768","5","21.7","56.1","1020.3611","5.34143","704.57367","6","6.3","7"
"2019-12-02 11:43:09 UTC","45769","4","21.7","56.1","1020.3844","5.24513","776.89282","5","5.3","7"
"2019-12-02 11:43:25 UTC","45770","5","21.7","56.1","1020.3884","5.40544","636.81207","6","6.4","7"
"2019-12-02 11:43:41 UTC","45771","5","21.7","56.1","1020.4537","5.46931","670.13232","8","10.4","7"
"2019-12-02 11:43:57 UTC","45772","5","21.7","56.1","1020.3998","5.40544","758.37787","5","6.3","7"
"2019-12-02 11:44:13 UTC","45773","5","21.7","56.1","1020.3781","5.56487","758.37787","8","8.3","7"
"2019-12-02 11:44:28 UTC","45774","5","21.7","56.2","1020.3962","5.46931","722.22064","8","8.4","7"
"2019-12-02 11:44:44 UTC","45775","4","21.7","56.2","1020.4295","5.37345","604.59503","6","6.3","7"
"2019-12-02 11:45:00 UTC","45776","5","21.7","56.2","1020.4037","5.30937","704.57367","8","8.3","7"
"2019-12-02 11:45:16 UTC","45777","4","21.7","56.3","1020.3887","5.24513","588.89459","7","9.3","7"
"2019-12-02 11:45:32 UTC","45778","5","21.7","56.3","1020.3814","5.5012","776.89282","7","8.4","7"
"2019-12-02 11:45:48 UTC","45779","5","21.6","56.3","1020.4261","5.46931","653.33313","7","9.3","7"
"2019-12-02 11:46:04 UTC","45780","4","21.6","56.3","1020.4201","5.24513","758.37787","6","6.4","7"
"2019-12-02 11:46:19 UTC","45781","4","21.6","56.3","1020.4229","5.53305","704.57367","6","9.3","7"
"2019-12-02 11:46:35 UTC","45782","4","21.6","56.3","1020.4275","5.37345","588.89459","6","8.4","7"
"2019-12-02 11:46:56 UTC","45783","4","21.7","56.4","1020.4523","5.5012","776.89282","5","5.3","7"
"2019-12-02 11:47:11 UTC","45784","6","21.6","56.4","1020.4056","5.56487","795.70135","7","7.3","7"
"2019-12-02 11:47:27 UTC","45785","5","21.6","56.4","1020.4854","5.24513","620.56677","7","7.4","7"
"2019-12-02 11:47:43 UTC","45786","4","21.7","56.5","1020.4134","5.5012","687.21173","5","5.3","7"
"2019-12-02 11:47:59 UTC","45787","3","21.7","56.5","1020.4022","5.56487","620.56677","4","5.3","7"
"2019-12-02 11:48:15 UTC","45788","5","21.7","56.4","1020.4161","5.5012","740.15442","6","6.3","7"
"2019-12-02 11:48:31 UTC","45789","5","21.7","56.3","1020.509","5.59665","704.57367","6","6.4","7"
"2019-12-02 11:48:47 UTC","45790","5","21.7","56.4","1020.4116","5.40544","687.21173","7","10.4","7"
"2019-12-02 11:49:02 UTC","45791","4","21.7","56.4","1020.4292","5.5012","704.57367","5","5.3","7"
"2019-12-02 11:49:18 UTC","45792","5","21.7","56.4","1020.4691","5.43739","604.59503","6","6.3","7"
"2019-12-02 11:49:34 UTC","45793","5","21.7","56.4","1020.4346","5.59665","704.57367","8","9.4","7"
"2019-12-02 11:49:50 UTC","45794","6","21.7","56.4","1020.4527","5.62841","814.80609","7","8.4","7"
"2019-12-02 11:50:06 UTC","45795","5","21.7","56.5","1020.4583","5.53305","653.33313","6","9.3","7"
"2019-12-02 11:50:22 UTC","45796","5","21.7","56.5","1020.4174","5.56487","776.89282","6","6.3","7"
"2019-12-02 11:50:37 UTC","45797","5","21.7","56.5","1020.4241","5.34143","795.70135","6","6.4","7"
"2019-12-02 11:50:53 UTC","45798","5","21.7","56.5","1020.4113","5.59665","758.37787","9","9.4","7"
"2019-12-02 11:51:09 UTC","45799","5","21.7","56.5","1020.3747","5.37345","722.22064","9","9.4","7"
"2019-12-02 11:51:25 UTC","45800","6","21.7","56.5","1020.4222","5.27727","722.22064","9","9.4","7"
"2019-12-02 11:51:41 UTC","45801","5","21.7","56.5","1020.3906","5.53305","604.59503","7","9.4","7"
"2019-12-02 11:51:56 UTC","45802","4","21.7","56.5","1020.4401","5.43739","758.37787","6","8.4","7"
"2019-12-02 11:52:12 UTC","45803","5","21.7","56.4","1020.4086","5.59665","776.89282","6","7.4","7"
"2019-12-02 11:52:28 UTC","45804","4","21.7","56.5","1020.405","5.53305","758.37787","5","7.3","7"
"2019-12-02 11:52:44 UTC","45805","4","21.6","56.5","1020.4261","5.59665","795.70135","6","8.4","7"
"2019-12-02 11:53:00 UTC","45806","3","21.7","56.5","1020.447","5.40544","776.89282","4","6.3","7"
"2019-12-02 11:53:16 UTC","45807","6","21.7","56.5","1020.4004","5.46931","653.33313","8","9.4","7"
"2019-12-02 11:53:32 UTC","45808","4","21.7","56.5","1020.4292","5.5012","653.33313","8","9.3","7"
"2019-12-02 11:53:47 UTC","45809","5","21.7","56.5","1020.4204","5.5012","636.81207","6","8.3","7"
"2019-12-02 11:54:03 UTC","45810","6","21.7","56.5","1020.4177","5.46931","795.70135","7","7.4","7"
"2019-12-02 11:54:19 UTC","45811","5","21.7","56.6","1020.4171","5.27727","653.33313","6","8.3","7"
"2019-12-02 11:54:35 UTC","45812","5","21.7","56.5","1020.4361","5.59665","620.56677","5","5.3","7"
"2019-12-02 11:54:51 UTC","45813","3","21.6","56.6","1020.4367","5.37345","758.37787","5","6.3","7"
"2019-12-02 11:55:06 UTC","45814","6","21.6","56.5","1020.4295","5.62841","740.15442","7","9.4","7"
"2019-12-02 11:55:22 UTC","45815","5","21.6","56.5","1020.4764","5.46931","670.13232","8","8.4","7"
"2019-12-02 11:55:38 UTC","45816","5","21.6","56.5","1020.4401","5.59665","776.89282","6","6.3","7"
"2019-12-02 11:55:54 UTC","45817","5","21.6","56.5","1020.4292","5.46931","740.15442","7","7.3","7"
"2019-12-02 11:56:10 UTC","45818","6","21.7","56.5","1020.4521","5.59665","758.37787","8","8.4","7"
"2019-12-02 11:56:26 UTC","45819","6","21.6","56.5","1020.4119","5.62841","740.15442","6","6.4","7"
"2019-12-02 11:56:41 UTC","45820","5","21.6","56.5","1020.3753","5.59665","687.21173","6","6.4","7"
"2019-12-02 11:56:57 UTC","45821","5","21.6","56.5","1020.3705","5.5012","814.80609","7","10.3","7"
"2019-12-02 11:57:13 UTC","45822","1","21.6","56.6","1020.405","5.66014","740.15442","0.5","0.7","7"
"2019-12-02 11:57:29 UTC","45823","5","21.6","56.6","1020.3372","5.59665","620.56677","7","8.3","7"
"2019-12-02 11:57:45 UTC","45824","5","21.6","56.7","1020.4312","5.62841","704.57367","6","6.3","7"
"2019-12-02 11:58:01 UTC","45825","5","21.6","56.7","1020.3934","5.40544","704.57367","6","6.4","7"
"2019-12-02 11:58:17 UTC","45826","5","21.7","56.7","1020.4334","5.43739","704.57367","6","8.3","7"
"2019-12-02 11:58:32 UTC","45827","5","21.7","56.7","1020.3887","5.37345","620.56677","6","9.4","7"
"2019-12-02 11:58:48 UTC","45828","4","21.8","56.6","1020.3989","5.5012","776.89282","6","6.3","7"
"2019-12-02 11:59:04 UTC","45829","5","21.8","56.6","1020.4531","5.37345","776.89282","7","8.4","7"
"2019-12-02 11:59:20 UTC","45830","6","21.8","56.5","1020.4395","5.34143","620.56677","7","7.4","7"
"2019-12-02 11:59:36 UTC","45831","5","21.8","56.5","1020.4171","5.5012","687.21173","5","6.3","7"
"2019-12-02 11:59:52 UTC","45832","5","21.8","56.4","1020.4434","5.69184","620.56677","7","7.4","7"
"2019-12-02 12:00:08 UTC","45833","5","21.8","56.3","1020.4418","5.66014","636.81207","6","6.3","7"
"2019-12-02 12:00:23 UTC","45834","4","21.8","56.4","1020.4449","5.43739","758.37787","6","6.4","7"
"2019-12-02 12:00:39 UTC","45835","5","21.8","56.4","1020.3477","5.46931","653.33313","7","7.4","7"
"2019-12-02 12:00:55 UTC","45836","5","21.7","56.3","1020.3916","5.66014","653.33313","5","5.3","7"
"2019-12-02 12:01:11 UTC","45837","6","21.7","56.3","1020.3517","5.66014","653.33313","6","9.4","7"
"2019-12-02 12:01:27 UTC","45838","5","21.7","56.4","1020.3655","5.46931","687.21173","7","7.3","7"
"2019-12-02 12:01:43 UTC","45839","4","21.7","56.4","1020.4516","5.53305","620.56677","6","6.3","7"
"2019-12-02 12:01:59 UTC","45840","5","21.7","56.4","1020.4418","5.56487","704.57367","6","9.4","7"
